Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Fonte_Dados,Odd_Exec,Responsabilidade_Sugerida_R$,Resultado_1_0,Placar_FT,Match_Tipo,Swap,Matched,Mes_Ref,Odd_Base,1/0,PnL_Linha,Lucro_Ciclo,Resets_Teto_Acum,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2025-08-15,16:30,SPAIN 2,Burgos CF vs Cultural Leonesa,Lay_CS_1x0_B365,historico,5.03,500.0,1.0,5x1,alias_exact,False,True,2025-08,5.03,1.0,80.75672733074705,3455.0876050655106,0,5.03,1.0,5.03,,2025-08-15,EXECUTED,,602.1530124943104,500.0,660.8808113644558,602.1530124943104,0.6,Fase_2_60pct
2025-08-16,12:00,SPAIN 2,Racing Santander vs Castellon,Lay_CS_1x0_B365,historico,11.03,250.0,1.0,3x1,alias_exact,False,True,2025-08,11.03,1.0,36.964519957672955,3548.3079440485617,0,11.03,1.0,11.03,,2025-08-16,EXECUTED,,639.1175324519833,500.0,697.8453313221287,639.1175324519833,0.6,Fase_2_60pct
2025-08-17,07:00,SOUTH KOREA 1,Gimcheon Sangmu vs Seoul,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,6x2,alias_exact,False,True,2025-08,8.03,1.0,55.68865304007315,3693.7078042120256,0,8.03,1.0,8.03,,2025-08-17,EXECUTED,,694.8061854920564,500.0,753.5339843622019,694.8061854920564,0.6,Fase_2_60pct
2025-08-17,08:30,BELGIUM 1,Dender vs Anderlecht,Lay_CS_0x1_B365,historico,8.53,312.5,1.0,0x2,alias_exact,False,True,2025-08,8.53,1.0,56.139782898697916,3847.507257890909,0,8.53,1.0,8.53,,2025-08-17,EXECUTED,,750.9459683907544,500.0,809.6737672608998,750.9459683907544,0.6,Fase_2_60pct
2025-08-17,10:00,FRANCE 1,Brest vs Lille,Lay_CS_0x1_B365,historico,9.53,437.5,1.0,3x3,alias_exact,False,True,2025-08,9.53,1.0,53.25052560766294,4000.134734490176,0,9.53,1.0,9.53,,2025-08-17,EXECUTED,,804.1964939984173,500.0,862.9242928685627,804.1964939984173,0.6,Fase_2_60pct
2025-08-17,10:15,ROMANIA 1,Csikszereda M. Ciuc vs Univ. Craiova,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,1x2,alias_exact,False,True,2025-08,8.03,1.0,68.86209506390665,4205.628200494737,0,8.03,1.0,8.03,,2025-08-17,EXECUTED,,873.0585890623239,500.0,500.0,873.0585890623239,0.6,Fase_2_60pct
2025-08-18,15:00,NETHERLANDS 2,Jong Utrecht vs Den Haag,Lay_CS_0x1_B365,historico,9.03,375.0,1.0,2x2,alias_exact,False,True,2025-08,9.03,1.0,34.93150684931507,4876.697239367093,0,9.03,1.0,9.03,,2025-08-18,EXECUTED,,907.990095911639,500.0,534.931506849315,907.990095911639,0.6,Fase_2_60pct
2025-08-18,15:45,FRANCE 2,Le Mans vs Montpellier,Lay_CS_0x1_B365,historico,8.53,312.5,1.0,1x2,alias_exact,False,True,2025-08,8.53,1.0,39.85346286088522,5033.763114489725,0,8.53,1.0,8.53,,2025-08-18,EXECUTED,,947.8435587725241,500.0,574.7849697102002,947.8435587725241,0.6,Fase_2_60pct
2025-08-19,19:00,COPA LIBERTADORES,Velez Sarsfield (Arg) vs Fortaleza (Bra),Lay_CS_0x1_B365,historico,9.03,437.5,1.0,2x0,alias_exact,False,True,2025-08,9.03,1.0,40.156210212630434,3850.5856527066658,0,9.03,1.0,9.03,,2025-08-19,EXECUTED,,987.9997689851546,500.0,614.9411799228307,987.9997689851546,0.6,Fase_2_60pct
2025-08-21,19:00,COPA LIBERTADORES,LDU Quito (Ecu) vs Botafogo RJ (Bra),Lay_CS_0x1_B365,historico,11.03,250.0,1.0,2x0,alias_exact,False,True,2025-08,11.03,1.0,34.39501514822613,4146.191853337998,0,11.03,1.0,11.03,,2025-08-21,EXECUTED,,1022.3947841333807,500.0,649.3361950710567,1022.3947841333807,0.6,Fase_2_60pct
2025-08-22,07:00,JAPAN 1,Kashiwa Reysol vs Urawa Reds,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,4x2,alias_exact,False,True,2025-08,10.03,1.0,67.2347001540906,4305.071532600036,0,10.03,1.0,10.03,,2025-08-22,EXECUTED,,1089.6294842874713,500.0,716.5708952251473,1089.6294842874713,1.0,Fase_3_100pct
2025-08-22,14:30,FRANCE 3,Le Puy-en-Velay vs Chateauroux,Lay_CS_0x1_B365,historico,9.53,437.5,1.0,2x2,alias_exact,False,True,2025-08,9.53,1.0,78.54557878493702,4696.632548052191,0,9.53,1.0,9.53,,2025-08-22,EXECUTED,,1168.1750630724084,500.0,795.1164740100843,1168.1750630724084,1.0,Fase_3_100pct
2025-08-22,15:00,BELGIUM 2,Gent U23 vs Beerschot VA,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,1x1,alias_exact,False,True,2025-08,8.03,1.0,105.75162207673242,4829.633970527298,0,8.03,1.0,8.03,,2025-08-22,EXECUTED,,1273.926685149141,1000.0,1000.0,23.926685149140894,1.0,Fase_3_100pct
2025-08-23,12:00,SPAIN 2,Mirandes vs Huesca,Lay_CS_1x0_B365,historico,7.53,250.0,1.0,0x1,alias_exact,False,True,2025-08,7.53,1.0,143.1852986217458,3839.817846673937,0,7.53,1.0,7.53,,2025-08-23,EXECUTED,,1417.1119837708866,1000.0,1143.185298621746,167.1119837708867,1.0,Fase_3_100pct
2025-08-24,07:00,SOUTH KOREA 1,Anyang vs Daejeon,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,3x2,alias_exact,False,True,2025-08,8.03,1.0,152.04527086932185,3991.863117543259,0,8.03,1.0,8.03,,2025-08-24,EXECUTED,,1569.1572546402085,1000.0,1295.2305694910679,319.1572546402085,1.0,Fase_3_100pct
2025-08-24,08:30,GERMANY 3,Ingolstadt vs Hansa Rostock,Lay_CS_0x1_B365,historico,10.03,375.0,1.0,1x1,alias_exact,False,True,2025-08,10.03,1.0,134.1130213149666,4125.976138858226,0,10.03,1.0,10.03,,2025-08-24,EXECUTED,,1703.270275955175,1000.0,1429.3435908060344,453.2702759551751,1.0,Fase_3_100pct
2025-08-24,09:45,POLAND 1,Piast Gliwice vs Cracovia,Lay_CS_0x1_B365,historico,9.03,312.5,1.0,0x0,alias_exact,False,True,2025-08,9.03,1.0,166.43041810755196,4292.406556965778,0,9.03,1.0,9.03,,2025-08-24,EXECUTED,,1869.700694062727,1000.0,1595.7740089135864,619.700694062727,1.0,Fase_3_100pct
2025-08-24,12:00,SPAIN 2,Dep. La Coruna vs Burgos CF,Lay_CS_1x0_B365,historico,5.53,500.0,1.0,0x0,alias_exact,False,True,2025-08,5.53,1.0,329.3705735837093,4621.777130549487,0,5.53,1.0,5.53,,2025-08-24,EXECUTED,,2199.0712676464364,1000.0,1000.0,949.0712676464364,1.0,Fase_3_100pct
2025-08-24,12:15,FRANCE 1,Le Havre vs Lens,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,1x2,alias_exact,False,True,2025-08,8.03,1.0,133.0014224751067,4877.824098491873,0,8.03,1.0,8.03,,2025-08-24,EXECUTED,,2332.072690121543,1000.0,1133.0014224751067,1082.072690121543,1.0,Fase_3_100pct
2025-08-25,15:00,NETHERLANDS 2,Jong Utrecht vs Jong Ajax,Lay_CS_0x1_B365,historico,10.03,437.5,1.0,4x3,alias_exact,False,True,2025-08,10.03,1.0,117.31520819648117,5128.1407291634605,0,10.03,1.0,10.03,,2025-08-25,EXECUTED,,2449.3878983180243,1000.0,1250.3166306715877,1199.387898318024,1.0,Fase_3_100pct
2025-08-25,15:30,ITALY 2,Sampdoria vs Modena,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,0x2,alias_exact,False,True,2025-08,8.03,1.0,166.29389042360378,5294.434619587064,0,8.03,1.0,8.03,,2025-08-25,EXECUTED,,2615.681788741628,1000.0,1416.6105210951914,1365.6817887416278,1.0,Fase_3_100pct
2025-08-26,14:30,SOUTH AFRICA 1,Stellenbosch vs Marumo Gallants,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,1x0,alias_exact,False,True,2025-08,10.03,1.0,146.68115583876016,5441.115775425824,0,10.03,1.0,10.03,,2025-08-26,EXECUTED,,2762.3629445803886,1000.0,1563.2916769339515,1512.3629445803879,1.0,Fase_3_100pct
2025-08-26,16:00,EUROPA CHAMPIONS LEAGUE,Pafos (Cyp) vs Crvena zvezda (Srb),Lay_CS_0x1_B365,historico,9.53,312.5,1.0,1x1,alias_exact,False,True,2025-08,9.53,1.0,171.35729401327606,5612.4730694391,0,9.53,1.0,9.53,,2025-08-26,EXECUTED,,2933.720238593665,1000.0,1734.6489709472276,1683.720238593664,1.0,Fase_3_100pct
2025-08-27,16:00,SPAIN 1,Celta Vigo vs Betis,Lay_CS_1x0_B365,historico,10.03,250.0,1.0,1x1,alias_exact,False,True,2025-08,10.03,1.0,179.61204737936413,5792.0851168184645,0,10.03,1.0,10.03,,2025-08-27,EXECUTED,,3113.332285973029,1000.0,1000.0,1863.332285973028,1.0,Fase_3_100pct
2025-08-29,14:30,FRANCE 3,Dijon vs Paris 13 Atl.,Lay_CS_0x1_B365,historico,9.03,437.5,1.0,4x2,alias_exact,False,True,2025-08,9.03,1.0,116.43835616438358,3994.262454656257,0,9.03,1.0,9.03,,2025-08-29,EXECUTED,,3229.7706421374123,1000.0,1116.4383561643835,1979.7706421374116,1.0,Fase_3_100pct
2025-08-29,15:30,GERMANY 1,Hamburger SV vs St. Pauli,Lay_CS_0x1_B365,historico,8.53,375.0,1.0,0x2,alias_exact,False,True,2025-08,8.53,1.0,138.62813585839294,4132.890590514649,0,8.53,1.0,8.53,,2025-08-29,EXECUTED,,3368.398777995805,1000.0,1255.0664920227764,2118.3987779958047,1.0,Fase_3_100pct
2025-08-31,07:00,JAPAN 1,Cerezo Osaka vs Sanfrecce Hiroshima,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,1x1,alias_exact,False,True,2025-08,8.03,1.0,166.92562873987143,4564.1427864340585,0,8.03,1.0,8.03,,2025-08-31,EXECUTED,,3535.324406735677,1000.0,1421.9921207626478,2285.3244067356763,1.0,Fase_3_100pct
2025-08-31,08:30,GERMANY 2,Kaiserslautern vs Darmstadt,Lay_CS_0x1_B365,historico,9.53,375.0,1.0,3x1,alias_exact,False,True,2025-08,9.53,1.0,155.86900737550712,4748.985456214356,0,9.53,1.0,9.53,,2025-08-31,EXECUTED,,3691.1934141111838,1000.0,1577.861128138155,2441.1934141111833,1.0,Fase_3_100pct
2025-08-31,09:30,NORWAY 1,Kristiansund vs Brann,Lay_CS_0x1_B365,historico,9.03,312.5,1.0,2x2,alias_exact,False,True,2025-08,9.03,1.0,183.72355601608655,4966.860408825879,0,9.03,1.0,9.03,,2025-08-31,EXECUTED,,3874.9169701272704,2000.0,2000.0,124.9169701272699,1.0,Fase_3_100pct
2025-08-31,12:00,SLOVAKIA 1,Ruzomberok vs Zilina,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,3x3,alias_exact,False,True,2025-08,8.03,1.0,266.0028449502134,5099.861831300986,0,8.03,1.0,8.03,,2025-08-31,EXECUTED,,4140.919815077484,2000.0,2266.0028449502133,390.9198150774833,1.0,Fase_3_100pct
2025-08-31,14:30,SPAIN 2,Las Palmas vs Malaga,Lay_CS_1x0_B365,historico,6.03,500.0,1.0,0x1,alias_exact,False,True,2025-08,6.03,1.0,421.215240562316,5310.469451582144,0,6.03,1.0,6.03,,2025-08-31,EXECUTED,,4562.135055639799,2000.0,2687.2180855125293,812.1350556397992,1.0,Fase_3_100pct
2025-09-01,14:30,SPAIN 1,Villarreal B vs Alcorcon,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,1x0,alias_exact,False,True,2025-09,8.03,1.0,357.4038278739993,5489.171365519143,0,8.03,1.0,8.03,,2025-09-01,EXECUTED,,4919.538883513798,2000.0,3044.621913386529,1169.5388835137985,1.0,Fase_3_100pct
2025-09-01,16:30,SPAIN 2,Leganes vs Dep. La Coruna,Lay_CS_0x1_B365,historico,8.03,312.5,1.0,2x2,alias_exact,False,True,2025-09,8.03,1.0,404.93904537928944,5691.640888208788,0,8.03,1.0,8.03,,2025-09-01,EXECUTED,,5324.477928893088,2000.0,3449.560958765818,1574.477928893088,1.0,Fase_3_100pct
2025-09-01,19:00,BRAZIL 2,Chapecoense-SC vs Vila Nova FC,Lay_CS_0x1_B365,historico,10.03,375.0,1.0,2x2,alias_exact,False,True,2025-09,10.03,1.0,357.18045364850946,5870.231115033042,0,10.03,1.0,10.03,,2025-09-01,EXECUTED,,5681.658382541597,2000.0,2000.0,1931.6583825415973,1.0,Fase_3_100pct
2025-09-05,14:15,SPAIN 1,Betis B vs Gimnastic,Lay_CS_1x0_B365,historico,8.03,312.5,1.0,2x2,alias_exact,False,True,2025-09,8.03,1.0,266.0028449502134,6123.382126456044,0,8.03,1.0,8.03,,2025-09-05,EXECUTED,,5947.661227491811,2000.0,2266.0028449502133,2197.6612274918107,1.0,Fase_3_100pct
2025-09-05,14:30,SPAIN 2,Albacete vs Mirandes,Lay_CS_0x1_B365,historico,11.03,250.0,1.0,1x4,alias_exact,False,True,2025-09,11.03,1.0,211.2375533428165,6309.822804422146,0,11.03,1.0,11.03,,2025-09-05,EXECUTED,,6158.898780834627,2000.0,2477.24039829303,2408.8987808346274,1.0,Fase_3_100pct
2025-09-07,07:00,SPAIN 1,CF Talavera vs Ath Bilbao B,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,1x1,alias_exact,False,True,2025-09,8.03,1.0,329.4764967857729,4389.384971406258,0,8.03,1.0,8.03,,2025-09-07,EXECUTED,,6488.3752776204,2000.0,2806.7168950788027,2738.3752776204,1.0,Fase_3_100pct
2025-09-07,09:00,SPAIN 2,Ceuta vs Huesca,Lay_CS_1x0_B365,historico,6.03,312.5,1.0,2x1,alias_exact,False,True,2025-09,6.03,1.0,521.7257051488431,4810.600211968575,0,6.03,1.0,6.03,,2025-09-07,EXECUTED,,7010.100982769243,2000.0,3328.442600227646,3260.1009827692433,1.0,Fase_3_100pct
2025-09-07,11:00,SPAIN 1,Osasuna B vs Ourense CF,Lay_CS_0x1_B365,historico,10.03,437.5,1.0,1x1,alias_exact,False,True,2025-09,10.03,1.0,344.63940544992795,5088.844831011124,0,10.03,1.0,10.03,,2025-09-07,EXECUTED,,7354.740388219171,2000.0,2000.0,3604.740388219171,1.0,Fase_3_100pct
2025-09-07,11:15,SPAIN 2,Burgos CF vs Las Palmas,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,0x0,alias_exact,False,True,2025-09,8.03,1.0,266.0028449502134,5483.255589013826,0,8.03,1.0,8.03,,2025-09-07,EXECUTED,,7620.743233169384,2000.0,2266.0028449502133,3870.7432331693844,1.0,Fase_3_100pct
2025-09-07,13:00,IRELAND 1,Shelbourne vs Galway,Lay_CS_0x1_B365,historico,11.03,500.0,1.0,1x0,alias_exact,False,True,2025-09,11.03,1.0,211.2375533428165,5796.4641321336185,0,11.03,1.0,11.03,,2025-09-07,EXECUTED,,7831.980786512201,2000.0,2477.24039829303,4081.980786512201,1.0,Fase_3_100pct
2025-09-08,15:30,SPAIN 2,Eibar vs Andorra,Lay_CS_0x1_B365,historico,8.53,250.0,1.0,2x0,alias_exact,False,True,2025-09,8.53,1.0,307.59890735776673,6252.550675999293,0,8.53,1.0,8.53,,2025-09-08,EXECUTED,,8139.579693869968,2000.0,2784.8393056507966,4389.579693869968,1.0,Fase_3_100pct
2025-09-11,14:00,ICELAND 1,Akranes vs Breidablik,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,3x0,alias_exact,False,True,2025-09,10.03,1.0,288.35268557956755,7005.657873206396,0,10.03,1.0,10.03,,2025-09-11,EXECUTED,,8427.932379449536,2000.0,3073.1919912303642,4677.932379449535,1.0,Fase_3_100pct
2025-09-12,07:00,JAPAN 1,Vissel Kobe vs Kashiwa Reysol,Lay_CS_0x1_B365,historico,9.03,250.0,1.0,0x0,alias_exact,False,True,2025-09,9.03,1.0,357.8374236364123,7326.225149593525,0,9.03,1.0,9.03,,2025-09-12,EXECUTED,,8785.769803085948,500.0,500.0,0.0,1.0,Fase_3_100pct
2025-09-12,13:00,AUSTRIA 2,Kapfenberg vs Hertha Wels,Lay_CS_0x1_B365,historico,10.03,375.0,1.0,3x2,alias_exact,False,True,2025-09,10.03,1.0,51.7718715393134,7644.4849095947,0,10.03,1.0,10.03,,2025-09-12,EXECUTED,,8837.541674625261,500.0,551.7718715393135,51.7718715393134,1.0,Fase_3_100pct
2025-09-14,07:00,SOUTH KOREA 1,Anyang vs Jeju SK,Lay_CS_0x1_B365,historico,8.53,250.0,1.0,2x1,alias_exact,False,True,2025-09,8.53,1.0,68.51350596138887,9377.287457931978,0,8.53,1.0,8.53,,2025-09-14,EXECUTED,,8906.05518058665,500.0,620.2853775007023,120.28537750070228,1.0,Fase_3_100pct
2025-09-14,08:30,GERMANY 3,VfL Osnabruck vs Hansa Rostock,Lay_CS_0x1_B365,historico,8.53,375.0,1.0,0x0,alias_exact,False,True,2025-09,8.53,1.0,77.0208270867406,9725.51932697811,0,8.53,1.0,8.53,,2025-09-14,EXECUTED,,8983.076007673391,500.0,697.306204587443,197.3062045874429,1.0,Fase_3_100pct
2025-09-14,09:00,SWITZERLAND 1,Winterthur vs Sion,Lay_CS_0x1_B365,historico,8.03,312.5,1.0,2x3,alias_exact,False,True,2025-09,8.03,1.0,92.74271711084769,10144.83408821218,0,8.03,1.0,8.03,,2025-09-14,EXECUTED,,9075.81872478424,500.0,790.0489216982907,290.0489216982906,1.0,Fase_3_100pct
2025-09-14,13:30,SPAIN 2,Gijon vs Burgos CF,Lay_CS_1x0_B365,historico,5.53,500.0,1.0,2x3,alias_exact,False,True,2025-09,5.53,1.0,163.06749266841098,11032.721841164022,0,5.53,1.0,5.53,,2025-09-14,EXECUTED,,9238.886217452651,500.0,500.0,453.1164143667016,1.0,Fase_3_100pct
2025-09-15,07:00,JAPAN 1,FC Tokyo vs Verdy,Lay_CS_0x1_B365,historico,8.53,250.0,1.0,1x0,alias_exact,False,True,2025-09,8.53,1.0,62.08499335989377,11332.319623691015,0,8.53,1.0,8.53,,2025-09-15,EXECUTED,,9300.971210812544,500.0,562.0849933598938,515.2014077265953,1.0,Fase_3_100pct
2025-09-15,12:00,ROMANIA 1,FC Hermannstadt vs Unirea Slobozia,Lay_CS_0x1_B365,historico,10.03,312.5,1.0,0x2,alias_exact,False,True,2025-09,10.03,1.0,58.2003841408085,11613.17180852944,0,10.03,1.0,10.03,,2025-09-15,EXECUTED,,9359.171594953352,500.0,620.2853775007023,573.4017918674039,1.0,Fase_3_100pct
2025-09-15,16:00,SPAIN 1,Espanyol vs Mallorca,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,3x2,alias_exact,False,True,2025-09,8.03,1.0,82.49883754810196,12462.334548759069,0,8.03,1.0,8.03,,2025-09-15,EXECUTED,,9441.670432501454,500.0,702.7842150488043,655.9006294155058,1.0,Fase_3_100pct
2025-09-16,13:00,ESTONIA 1,Tammeka vs Parnu JK Vaprus,Lay_CS_0x1_B365,historico,9.53,312.5,1.0,1x4,alias_exact,False,True,2025-09,9.53,1.0,77.03437761672123,12883.513820040384,0,9.53,1.0,9.53,,2025-09-16,EXECUTED,,9518.704810118175,500.0,779.8185926655256,732.9350070322271,1.0,Fase_3_100pct
2025-09-19,15:00,FRANCE 2,Nancy vs Red Star,Lay_CS_0x1_B365,historico,8.03,437.5,0.0,0x1,alias_exact,False,True,2025-09,8.03,0.0,-779.8185926655256,8883.513820040382,0,8.03,0.0,8.03,,2025-09-19,EXECUTED,,8738.88621745265,500.0,500.0,-46.88358563329848,1.0,Fase_3_100pct
2025-09-20,07:00,SPAIN 1,Betis B vs Atl. Madrid B,Lay_CS_1x0_B365,historico,9.03,250.0,1.0,0x2,alias_exact,False,True,2025-09,9.03,1.0,58.21917808219179,9577.260229063935,0,9.03,1.0,9.03,,2025-09-20,EXECUTED,,8797.105395534842,500.0,558.2191780821918,11.335592448893308,1.0,Fase_3_100pct
