Date,League,Home,Away,Odd_D_FT,Prob_ML,total_WR,wr_diff,liga_draw_rate,mkt_prob_draw,Decision,Reason,ev_lay,Timestamp
2026-08-15,ENGLAND 5,FC Halifax Town,Boreham Wood,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:52:42.026518
2026-08-15,ENGLAND 5,Southend,Scunthorpe,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:52:42.143567
2026-08-15,ENGLAND 5,Sutton Utd,Altrincham,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:52:42.169171
2026-08-15,ENGLAND 5,Yeovil,Carlisle,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:52:42.386215
2026-08-15,SCOTLAND 3,Peterhead,East Fife,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T17:52:43.465162
2026-08-15,UKRAINE 1,Karpaty,FC Bukovyna,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:52:44.044898
2026-08-15,URUGUAY 1,Juventud De Las Piedras,Torque,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:52:44.492410
2026-08-15,CROATIA 1,NK Istra,Slaven Belupo,4.2,0.8834585289514866,0.6,0.09999999999999998,0.26,0.23809523809523808,APOSTA,APROVADO,0.4664,2026-08-21T17:52:44.619508
2026-08-15,PERU 1,Asociacion Deportiva Tarma,Alianza Atletico,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:52:45.253018
2026-08-15,TURKEY 2,Manisa FK,Van Buyuksehir Belediyespor,4.2,0.8881644113044278,0.6,0.09999999999999998,0.23,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:52:45.622780
2026-08-15,VENEZUELA 1,Portuguesa FC,Trujillanos,3.85,0.8881644113044278,0.6,0.09999999999999998,,0.2597402597402597,APOSTA,APROVADO,0.525,2026-08-21T17:52:47.123183
2026-08-16,UKRAINE 1,FC Kharkiv,Shakhtar,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:52:51.297220
2026-08-16,MEXICO 1,Pumas UNAM,Queretaro,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:52:53.287397
2026-08-16,PERU 1,FC Cajamarca,Universitario de Deportes,3.8,0.8881644113044278,0.6,0.09999999999999998,,0.2631578947368421,APOSTA,APROVADO,0.5306,2026-08-21T17:52:54.210300
2026-08-16,VENEZUELA 1,Deportivo La Guaira,Zamora FC,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:52:54.988563
2026-08-18,COPA SUDAMERICANA,Deportivo Recoleta,Boca Juniors,3.95,0.8802162937807205,0.4315769044707266,0.26842309552927335,,0.2531645569620253,APOSTA,APROVADO,0.4828,2026-08-21T17:53:01.396072
2026-08-19,COLOMBIA 2,Boyaca Patriotas,Orsomarso,3.85,0.8881644113044278,0.6,0.09999999999999998,,0.2597402597402597,APOSTA,APROVADO,0.525,2026-08-21T17:53:05.174066
2026-08-20,EUROPA CONFERENCE LEAGUE,KF Drita,Inter Club Escaldes,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T17:53:08.185624
2026-08-01,ROMANIA 2,CSM Ramnicu-Valcea,Gloria Popesti-Leordeni,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:53:44.620185
2026-08-01,SCOTLAND 3,Alloa,East Fife,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:53:45.844892
2026-08-01,SCOTLAND 4,Edinburgh City,Elgin City FC,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:53:46.018302
2026-08-01,URUGUAY 1,Deportivo Maldonado,Juventud De Las Piedras,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T17:53:47.324018
2026-08-01,PARAGUAY 1,Cerro Porteno,Sportivo Luqueno,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:53:48.167749
2026-08-01,URUGUAY 1,Penarol,Cerro Largo FC,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:53:48.202648
2026-08-01,MEXICO 2,Cancun FC,Universidad Guadalajara,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:53:48.836320
2026-08-02,ROMANIA 2,CSA Steaua Bucuresti,CSM Slatina,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:53:52.327832
2026-08-02,URUGUAY 1,Racing Club (Uru),Boston River,3.8,0.8881644113044278,0.6,0.09999999999999998,,0.2631578947368421,APOSTA,APROVADO,0.5306,2026-08-21T17:53:53.165212
2026-08-02,PARAGUAY 1,Olimpia,Rubio Nu,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:53:54.479854
2026-08-02,VENEZUELA 1,Zamora FC,Rayo Zuliano,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:53:54.694118
2026-08-02,COLOMBIA 2,Internacional de Palmira,Bogota,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:53:54.877287
2026-08-03,FINLAND 1,SJK,HJK Helsinki,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:53:57.637892
2026-08-03,PARAGUAY 1,Sportivo Trinidense,Sportivo San Lorenzo,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:53:58.161971
2026-08-03,URUGUAY 1,Defensor Sporting,Cerro,3.8,0.8881644113044278,0.6,0.09999999999999998,,0.2631578947368421,APOSTA,APROVADO,0.5306,2026-08-21T17:53:58.415610
2026-08-03,COLOMBIA 1,Atletico Bucaramanga,Cucuta Deportivo,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:53:58.569336
2026-08-04,VENEZUELA 1,Universidad de Venezuela,Monagas,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:01.329953
2026-08-05,ROMANIA 2,ACS Dumbravita,CSM Satu Mare,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:03.582762
2026-08-05,EUROPA LEAGUE,Ferencvaros,Gornik Zabrze,4.1,0.8823405108464654,1.071515220632537,0.3590220313455865,,0.24390243902439027,APOSTA,APROVADO,0.4735,2026-08-21T17:54:03.755599
2026-08-05,URUGUAY 1,Penarol,Wanderers (Uru),3.85,0.8881644113044278,0.6,0.09999999999999998,,0.2597402597402597,APOSTA,APROVADO,0.525,2026-08-21T17:54:03.996938
2026-08-06,EUROPA CONFERENCE LEAGUE,FC Inter,FC Vaduz,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:54:06.591464
2026-08-06,EUROPA CONFERENCE LEAGUE,FK Jablonec,Rigas Futbola Skola,3.85,0.8881644113044278,0.6,0.09999999999999998,,0.2597402597402597,APOSTA,APROVADO,0.525,2026-08-21T17:54:06.680504
2026-08-06,EUROPA CONFERENCE LEAGUE,FK Riga,Gyori,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T17:54:06.896238
2026-08-06,EUROPA LEAGUE,PAOK,Anderlecht,4.2,0.8890352174651769,0.710993413398596,0.21099341339859606,,0.23809523809523808,APOSTA,APROVADO,0.4895,2026-08-21T17:54:07.248137
2026-08-06,VENEZUELA 1,Puerto Cabello,Caracas,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:54:08.151217
2026-08-06,MEXICO 2,Universidad Guadalajara,Correcaminos UAT,3.8,0.8881644113044278,0.6,0.09999999999999998,,0.2631578947368421,APOSTA,APROVADO,0.5306,2026-08-21T17:54:08.282670
2026-08-07,FINLAND 1,SJK,Gnistan,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:54:11.314437
2026-08-07,WALES 1,Caernarfon Town,Penybont FC,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:12.859149
2026-08-07,WALES 1,Trefelin,Llandudno FC,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:12.976633
2026-08-07,PERU 1,Comerciantes Unidos,Cusco FC,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:13.203869
2026-08-08,ROMANIA 2,CSC 1599 Selimbar,Politehnica Timisoara,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:16.245838
2026-08-08,ROMANIA 2,CSM Satu Mare,CSM Scolar Resita,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:54:16.314535
2026-08-08,ENGLAND CUP,Crewe,Accrington,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:54:18.261716
2026-08-08,ENGLAND CUP,Derby,Lincoln,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:54:18.299543
2026-08-08,ENGLAND 5,Boston Utd,Aldershot,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:18.887598
2026-08-08,SCOTLAND 3,Hamilton,Alloa,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:19.654906
2026-08-08,SCOTLAND 4,Dumbarton,Clyde,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T17:54:19.801486
2026-08-08,SCOTLAND 4,Elgin City FC,Forfar,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:19.849675
2026-08-08,SCOTLAND 4,Kelty Hearts,Stirling,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:19.894714
2026-08-08,FINLAND 1,Jaro,VPS,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:20.677300
2026-08-08,PERU 1,UTC Cajamarca,Asociacion Deportiva Tarma,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:54:21.470203
2026-08-08,VENEZUELA 1,Monagas,Carabobo FC,3.85,0.8881644113044278,0.6,0.09999999999999998,,0.2597402597402597,APOSTA,APROVADO,0.525,2026-08-21T17:54:22.606815
2026-08-08,COLOMBIA 1,Fortaleza FC,Cucuta Deportivo,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:22.731593
2026-08-08,COLOMBIA 1,Tolima,Internacional de Bogotá,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:54:23.064193
2026-08-08,MEXICO 2,Club Atletico Morelia,Cancun FC,3.8,0.8881644113044278,0.6,0.09999999999999998,,0.2631578947368421,APOSTA,APROVADO,0.5306,2026-08-21T17:54:23.344175
2026-08-09,POLAND 2,LKS Lodz,Chrobry Glogow,4.2,0.8881644113044278,0.6,0.09999999999999998,0.23,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:27.177724
2026-08-09,ENGLAND CUP,Mansfield,Sheff Utd,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:54:28.117298
2026-08-09,PERU 1,Deportivo Garcilaso,Cesar Vallejo Moquegua,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:29.556232
2026-08-09,VENEZUELA 1,Trujillanos,Deportivo Tachira,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:30.458304
2026-08-11,EUROPA LEAGUE,FC Iberia 1999,Larne,3.95,0.9188514828810259,1.0466740784845574,0.34667407848455745,,0.2531645569620253,APOSTA,APROVADO,0.6335,2026-08-21T17:54:36.384010
2026-08-11,COLOMBIA 1,Aguilas Doradas,Llaneros FC,3.8,0.8881644113044278,0.6,0.09999999999999998,,0.2631578947368421,APOSTA,APROVADO,0.5306,2026-08-21T17:54:36.948430
2026-08-12,COPA SUDAMERICANA,Santa Fe,River Plate,3.3,0.8966292606588038,0.35,0.35,,0.30303030303030304,APOSTA,APROVADO,0.614,2026-08-21T17:54:40.035966
2026-08-13,EUROPA CONFERENCE LEAGUE,Qarabag FK,Dynamo Kiev,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T17:54:42.269651
2026-08-13,EUROPA CONFERENCE LEAGUE,FC Vaduz,FC Inter Turku,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:42.729884
2026-08-13,EUROPA CONFERENCE LEAGUE,Dinamo Tirana,FK Auda,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:54:43.331077
2026-08-13,MEXICO 2,Alebrijes De Oaxaca,CD Tepatitlan De Morelos,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:43.761287
2026-08-14,FINLAND 1,VPS,TPS,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:46.349203
2026-08-15,ROMANIA 2,Bihor Oradea,ASA Targu Mures,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:51.238168
2026-08-15,ENGLAND 5,FC Halifax Town,Boreham Wood,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:54:53.400121
2026-08-15,ENGLAND 5,Southend,Scunthorpe,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:53.521716
2026-08-15,ENGLAND 5,Sutton Utd,Altrincham,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:54:53.556310
2026-08-15,ENGLAND 5,Yeovil,Carlisle,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:54:53.666841
2026-08-15,SCOTLAND 3,Peterhead,East Fife,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T17:54:54.774096
2026-08-15,UKRAINE 1,Karpaty,FC Bukovyna,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:55.431380
2026-08-15,URUGUAY 1,Juventud De Las Piedras,Torque,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:54:55.864068
2026-08-15,CROATIA 1,NK Istra,Slaven Belupo,4.2,0.8834585289514866,0.6,0.09999999999999998,0.26,0.23809523809523808,APOSTA,APROVADO,0.4664,2026-08-21T17:54:55.986517
2026-08-15,PERU 1,Asociacion Deportiva Tarma,Alianza Atletico,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T17:54:56.588215
2026-08-15,TURKEY 2,Manisa FK,Van Buyuksehir Belediyespor,4.2,0.8881644113044278,0.6,0.09999999999999998,0.23,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T17:54:56.974672
2026-08-15,VENEZUELA 1,Portuguesa FC,Trujillanos,3.85,0.8881644113044278,0.6,0.09999999999999998,,0.2597402597402597,APOSTA,APROVADO,0.525,2026-08-21T17:54:58.271201
2026-08-16,UKRAINE 1,FC Kharkiv,Shakhtar,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T17:55:02.913213
2026-08-16,MEXICO 1,Pumas UNAM,Queretaro,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:55:05.025967
2026-08-16,PERU 1,FC Cajamarca,Universitario de Deportes,3.8,0.8881644113044278,0.6,0.09999999999999998,,0.2631578947368421,APOSTA,APROVADO,0.5306,2026-08-21T17:55:05.901897
2026-08-16,VENEZUELA 1,Deportivo La Guaira,Zamora FC,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T17:55:06.447296
2026-08-18,COPA SUDAMERICANA,Deportivo Recoleta,Boca Juniors,3.95,0.8802162937807205,0.4315769044707266,0.26842309552927335,,0.2531645569620253,APOSTA,APROVADO,0.4828,2026-08-21T17:55:12.991898
2026-08-19,COLOMBIA 2,Boyaca Patriotas,Orsomarso,3.85,0.8881644113044278,0.6,0.09999999999999998,,0.2597402597402597,APOSTA,APROVADO,0.525,2026-08-21T17:55:16.627570
2026-08-20,EUROPA CONFERENCE LEAGUE,KF Drita,Inter Club Escaldes,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T17:55:19.652948
2026-08-20,EUROPA CONFERENCE LEAGUE,KF Drita,Inter Club Escaldes,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T18:12:44.685297
2026-08-20,EUROPA LEAGUE,Mjallby,Red Bull Salzburg,4.4,0.8881644113044278,0.4892443963538803,0.010755603646119688,,0.22727272727272727,APOSTA,APROVADO,0.4635,2026-08-21T18:13:03.753570
2026-08-20,EUROPA LEAGUE,Trabzonspor,Ferencvaros,4.3,0.868781188812567,0.7586447999388088,0.11700219828959485,,0.23255813953488372,APOSTA,APROVADO,0.3923,2026-08-21T18:13:04.001793
2026-08-20,EUROPA CONFERENCE LEAGUE,PAOK,Brann,4.4,0.8389016119274524,0.5954909909973555,0.32649583579983665,,0.22727272727272727,APOSTA,APROVADO,0.2492,2026-08-21T18:13:04.104114
2026-08-20,EUROPA CONFERENCE LEAGUE,Gornik Zabrze,Monaco,3.85,0.8631410877033877,0.7670947716161498,0.04905070892497687,,0.2597402597402597,APOSTA,APROVADO,0.4299,2026-08-21T18:13:04.199153
2026-08-20,EUROPA CONFERENCE LEAGUE,KF Drita,Inter Club Escaldes,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T18:13:04.283796
2026-08-20,EUROPA CONFERENCE LEAGUE,Vikingur Reykjavik,Borac Banja Luka,4.4,0.8823405108464654,1.1040414161782868,0.3264958357998367,,0.22727272727272727,APOSTA,APROVADO,0.4382,2026-08-21T18:13:04.320773
2026-08-20,EUROPA LEAGUE,Crvena Zvezda,Plzen,4.3,0.9114977446377612,0.6,0.09999999999999998,,0.23255813953488372,APOSTA,APROVADO,0.5739,2026-08-21T18:13:04.357483
2026-08-20,EUROPA CONFERENCE LEAGUE,Sion,Ajax,4.4,0.8698992069175884,0.870471554799636,0.08157690447072669,,0.22727272727272727,APOSTA,APROVADO,0.3841,2026-08-21T18:13:04.447741
2026-08-20,EUROPA CONFERENCE LEAGUE,Gent,Hibernian,3.95,0.8537051469812249,0.9380572955263806,0.23805729552638066,,0.2531645569620253,APOSTA,APROVADO,0.3795,2026-08-21T18:13:04.510348
2026-08-20,EUROPA CONFERENCE LEAGUE,Lugano,Maccabi Tel Aviv,4.2,0.8379673931712144,0.6473171366244437,0.2746696901727485,,0.23809523809523808,APOSTA,APROVADO,0.2776,2026-08-21T18:13:04.539983
2026-08-20,EUROPA CONFERENCE LEAGUE,Dinamo Tirana,Pafos FC,3.55,0.8456573082085725,0.6,0.09999999999999998,,0.28169014084507044,APOSTA,APROVADO,0.4098,2026-08-21T18:13:04.773941
2026-08-20,COPA LIBERTADORES,LDU,Mirassol,4.1,0.8589000649651437,0.45474681875512085,0.2452531812448791,,0.24390243902439027,APOSTA,APROVADO,0.3785,2026-08-21T18:13:04.998601
2026-08-20,COLOMBIA 2,Real Cartagena,Bogota,4.5,0.9182741673909576,0.6,0.09999999999999998,,0.2222222222222222,APOSTA,APROVADO,0.5863,2026-08-21T18:13:05.110394
2026-08-20,MEXICO 2,Venados FC,Dorados,4.5,0.9182741673909576,0.6,0.09999999999999998,,0.2222222222222222,APOSTA,APROVADO,0.5863,2026-08-21T18:13:05.145045
2026-08-20,MEXICO 2,Club Atletico Morelia,Correcaminos UAT,4.5,0.9182741673909576,0.6,0.09999999999999998,,0.2222222222222222,APOSTA,APROVADO,0.5863,2026-08-21T18:13:05.281809
2026-08-01,ROMANIA 2,Bihor Oradea,Unirea Slobozia,3.8,0.846790432819976,0.48449757759875944,0.21550242240124054,,0.2631578947368421,APOSTA,APROVADO,0.3755,2026-08-21T18:13:41.913238
2026-08-01,ROMANIA 2,CS Gloria 2018 Bistrita-Nasaud,CSC 1599 Selimbar,3.75,0.8542684127167753,0.6,0.09999999999999998,,0.26666666666666666,APOSTA,APROVADO,0.4108,2026-08-21T18:13:41.977217
2026-08-01,ROMANIA 2,CSM Ramnicu-Valcea,Gloria Popesti-Leordeni,3.9,0.8881644113044278,0.6,0.09999999999999998,,0.25641025641025644,APOSTA,APROVADO,0.5194,2026-08-21T18:13:42.011646
2026-08-01,UKRAINE 1,Fc Kharkiv,Veres Rivne,4.5,0.9182741673909576,0.6,0.09999999999999998,,0.2222222222222222,APOSTA,APROVADO,0.5863,2026-08-21T18:13:42.698774
2026-08-01,SCOTLAND 2,Raith,Stenhousemuir,4.5,0.8834585289514866,0.6,0.09999999999999998,0.32,0.2222222222222222,APOSTA,APROVADO,0.4314,2026-08-21T18:13:43.277355
2026-08-01,SCOTLAND 3,Alloa,East Fife,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T18:13:43.306019
2026-08-01,SCOTLAND 3,East Kilbride,Queen of South,4.5,0.9182741673909576,0.6,0.09999999999999998,,0.2222222222222222,APOSTA,APROVADO,0.5863,2026-08-21T18:13:43.365782
2026-08-01,SCOTLAND 3,Peterhead,Ross Co,4.3,0.9114977446377612,0.6,0.09999999999999998,,0.23255813953488372,APOSTA,APROVADO,0.5739,2026-08-21T18:13:43.429166
2026-08-01,SCOTLAND 4,Edinburgh City,Elgin City FC,4.1,0.8881644113044278,0.6,0.09999999999999998,,0.24390243902439027,APOSTA,APROVADO,0.4971,2026-08-21T18:13:43.518673
2026-08-01,SWITZERLAND 1,FC Basel,Lausanne,4.1,0.851481208666535,0.6,0.09999999999999998,0.27,0.24390243902439027,APOSTA,APROVADO,0.3485,2026-08-21T18:13:44.295344
2026-08-01,AUSTRIA 2,First Vienna Fc 1894,SK Sturm Graz II,4.5,0.8497595812850051,0.6,0.09999999999999998,0.35,0.2222222222222222,APOSTA,APROVADO,0.2814,2026-08-21T18:13:44.346300
2026-08-01,SERBIA 2,FK Jedinstvo Ub,Metalac Gornji Milanovac,3.9,0.8498301465503566,0.6,0.09999999999999998,0.28,0.25641025641025644,APOSTA,APROVADO,0.3718,2026-08-21T18:13:44.759594
2026-08-01,URUGUAY 1,Deportivo Maldonado,Juventud De Las Piedras,4.0,0.8881644113044278,0.6,0.09999999999999998,,0.25,APOSTA,APROVADO,0.5082,2026-08-21T18:13:44.878188
2026-08-01,COLOMBIA 1,Deportivo Pasto,Aguilas Doradas,3.45,0.8338091861502696,0.6,0.09999999999999998,,0.2898550724637681,APOSTA,APROVADO,0.385,2026-08-21T18:13:45.284669
2026-08-01,COLOMBIA 2,Boca Juniors de Cali,Tigres FC Zipaquira,3.7,0.8607357810793935,0.6,0.09999999999999998,,0.27027027027027023,APOSTA,APROVADO,0.4417,2026-08-21T18:13:45.507814
2026-08-01,PARAGUAY 1,Cerro Porteno,Sportivo Luqueno,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T18:13:45.723272
2026-08-01,URUGUAY 1,Penarol,Cerro Largo FC,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T18:13:45.756474
2026-08-01,MEXICO 2,Cancun FC,Universidad Guadalajara,3.95,0.8881644113044278,0.6,0.09999999999999998,,0.2531645569620253,APOSTA,APROVADO,0.5138,2026-08-21T18:13:46.314461
2026-08-02,SWITZERLAND 1,FC Vaduz,St Gallen,4.4,0.8746050892705295,1.029178699175393,0.329178699175393,0.27,0.22727272727272727,APOSTA,APROVADO,0.4045,2026-08-21T18:13:50.210662
2026-08-02,ROMANIA 2,CSA Steaua Bucuresti,CSM Slatina,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T18:13:50.344794
2026-08-02,SLOVAKIA 1,Zemplin,Zilina,4.4,0.9182741673909576,0.6,0.09999999999999998,,0.22727272727272727,APOSTA,APROVADO,0.5945,2026-08-21T18:13:51.132107
2026-08-02,URUGUAY 1,Racing Club (Uru),Boston River,3.8,0.8881644113044278,0.6,0.09999999999999998,,0.2631578947368421,APOSTA,APROVADO,0.5306,2026-08-21T18:13:51.160700
2026-08-02,AUSTRIA 1,Rapid Vienna,SCR Altach,4.1,0.8498301465503566,0.6,0.09999999999999998,0.29,0.24390243902439027,APOSTA,APROVADO,0.3418,2026-08-21T18:13:51.694942
2026-08-02,PARAGUAY 1,Olimpia,Rubio Nu,4.2,0.8881644113044278,0.6,0.09999999999999998,,0.23809523809523808,APOSTA,APROVADO,0.4859,2026-08-21T18:13:52.631066
